question_id,noise_rate,mode,m,budget,true_positives,false_positives,false_negatives,precision,recall,f1
3hop_comp_116,0.1,sell,3,20,32,0,32,1.0,0.5,0.6666666666666666
3hop_comp_116,0.1,sell,1,200,27,0,37,1.0,0.421875,0.5934065934065934
3hop_comp_116,0.1,sell,2,200,32,0,32,1.0,0.5,0.6666666666666666
3hop_comp_116,0.1,sell,3,200,32,0,32,1.0,0.5,0.6666666666666666
3hop_comp_120,0.1,classic_lp,0,0,80,0,0,1.0,1.0,1.0
3hop_comp_120,0.1,sell,1,20,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_120,0.1,sell,2,20,36,0,44,1.0,0.45,0.6206896551724138
3hop_comp_120,0.1,sell,3,20,44,0,36,1.0,0.55,0.7096774193548387
3hop_comp_120,0.1,sell,1,200,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_120,0.1,sell,2,200,36,0,44,1.0,0.45,0.6206896551724138
3hop_comp_120,0.1,sell,3,200,44,0,36,1.0,0.55,0.7096774193548387
3hop_comp_121,0.1,classic_lp,0,0,65,8,10,0.8904109589041096,0.8666666666666667,0.8783783783783784
3hop_comp_121,0.1,sell,1,20,15,3,60,0.8333333333333334,0.2,0.3225806451612903
3hop_comp_121,0.1,sell,2,20,23,3,52,0.8846153846153846,0.30666666666666664,0.4554455445544554
3hop_comp_121,0.1,sell,3,20,27,3,48,0.9,0.36,0.5142857142857143
3hop_comp_121,0.1,sell,1,200,15,3,60,0.8333333333333334,0.2,0.3225806451612903
3hop_comp_121,0.1,sell,2,200,23,3,52,0.8846153846153846,0.30666666666666664,0.4554455445544554
3hop_comp_121,0.1,sell,3,200,27,3,48,0.9,0.36,0.5142857142857143
3hop_comp_122,0.1,classic_lp,0,0,78,0,0,1.0,1.0,1.0
3hop_comp_122,0.1,sell,1,20,26,0,52,1.0,0.3333333333333333,0.5
3hop_comp_122,0.1,sell,2,20,36,0,42,1.0,0.46153846153846156,0.631578947368421
3hop_comp_122,0.1,sell,3,20,37,0,41,1.0,0.47435897435897434,0.6434782608695652
3hop_comp_122,0.1,sell,1,200,26,0,52,1.0,0.3333333333333333,0.5
3hop_comp_122,0.1,sell,2,200,36,0,42,1.0,0.46153846153846156,0.631578947368421
3hop_comp_122,0.1,sell,3,200,37,0,41,1.0,0.47435897435897434,0.6434782608695652
3hop_comp_123,0.1,classic_lp,0,0,39,10,9,0.7959183673469388,0.8125,0.8041237113402061
3hop_comp_123,0.1,sell,1,20,15,1,33,0.9375,0.3125,0.46875
3hop_comp_123,0.1,sell,2,20,15,1,33,0.9375,0.3125,0.46875
3hop_comp_123,0.1,sell,3,20,15,1,33,0.9375,0.3125,0.46875
3hop_comp_123,0.1,sell,1,200,15,1,33,0.9375,0.3125,0.46875
3hop_comp_123,0.1,sell,2,200,15,1,33,0.9375,0.3125,0.46875
3hop_comp_123,0.1,sell,3,200,15,1,33,0.9375,0.3125,0.46875
3hop_comp_130,0.1,classic_lp,0,0,70,0,0,1.0,1.0,1.0
3hop_comp_130,0.1,sell,1,20,18,0,52,1.0,0.2571428571428571,0.40909090909090906
3hop_comp_130,0.1,sell,2,20,25,0,45,1.0,0.35714285714285715,0.5263157894736842
3hop_comp_130,0.1,sell,3,20,29,0,41,1.0,0.4142857142857143,0.5858585858585859
3hop_comp_130,0.1,sell,1,200,18,0,52,1.0,0.2571428571428571,0.40909090909090906
3hop_comp_130,0.1,sell,2,200,25,0,45,1.0,0.35714285714285715,0.5263157894736842
3hop_comp_130,0.1,sell,3,200,29,0,41,1.0,0.4142857142857143,0.5858585858585859
3hop_comp_132,0.1,classic_lp,0,0,73,0,0,1.0,1.0,1.0
3hop_comp_132,0.1,sell,1,20,24,0,49,1.0,0.3287671232876712,0.49484536082474223
3hop_comp_132,0.1,sell,2,20,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.1,sell,3,20,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.1,sell,1,200,24,0,49,1.0,0.3287671232876712,0.49484536082474223
3hop_comp_132,0.1,sell,2,200,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.1,sell,3,200,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_137,0.1,classic_lp,0,0,80,4,0,0.9523809523809523,1.0,0.975609756097561
3hop_comp_137,0.1,sell,1,20,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_137,0.1,sell,2,20,37,0,43,1.0,0.4625,0.6324786324786326
3hop_comp_137,0.1,sell,3,20,40,0,40,1.0,0.5,0.6666666666666666
3hop_comp_137,0.1,sell,1,200,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_137,0.1,sell,2,200,37,0,43,1.0,0.4625,0.6324786324786326
3hop_comp_137,0.1,sell,3,200,40,0,40,1.0,0.5,0.6666666666666666
3hop_comp_142,0.1,classic_lp,0,0,79,0,0,1.0,1.0,1.0
3hop_comp_142,0.1,sell,1,20,31,0,48,1.0,0.3924050632911392,0.5636363636363637
3hop_comp_142,0.1,sell,2,20,42,0,37,1.0,0.5316455696202531,0.6942148760330578
3hop_comp_142,0.1,sell,3,20,45,0,34,1.0,0.569620253164557,0.7258064516129034
3hop_comp_142,0.1,sell,1,200,31,0,48,1.0,0.3924050632911392,0.5636363636363637
3hop_comp_142,0.1,sell,2,200,42,0,37,1.0,0.5316455696202531,0.6942148760330578
3hop_comp_142,0.1,sell,3,200,45,0,34,1.0,0.569620253164557,0.7258064516129034
3hop_comp_0,0.2,classic_lp,0,0,66,0,7,1.0,0.9041095890410958,0.949640287769784
3hop_comp_0,0.2,sell,1,20,22,0,51,1.0,0.3013698630136986,0.4631578947368421
3hop_comp_0,0.2,sell,2,20,34,0,39,1.0,0.4657534246575342,0.6355140186915887
3hop_comp_0,0.2,sell,3,20,38,0,35,1.0,0.5205479452054794,0.6846846846846847
3hop_comp_0,0.2,sell,1,200,22,0,51,1.0,0.3013698630136986,0.4631578947368421
3hop_comp_0,0.2,sell,2,200,34,0,39,1.0,0.4657534246575342,0.6355140186915887
3hop_comp_0,0.2,sell,3,200,38,0,35,1.0,0.5205479452054794,0.6846846846846847
3hop_comp_3,0.2,classic_lp,0,0,75,0,0,1.0,1.0,1.0
3hop_comp_3,0.2,sell,1,20,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_3,0.2,sell,2,20,36,0,39,1.0,0.48,0.6486486486486487
3hop_comp_3,0.2,sell,3,20,36,0,39,1.0,0.48,0.6486486486486487
3hop_comp_3,0.2,sell,1,200,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_3,0.2,sell,2,200,36,0,39,1.0,0.48,0.6486486486486487
3hop_comp_3,0.2,sell,3,200,36,0,39,1.0,0.48,0.6486486486486487
3hop_comp_9,0.2,classic_lp,0,0,60,0,0,1.0,1.0,1.0
3hop_comp_9,0.2,sell,1,20,17,0,43,1.0,0.2833333333333333,0.4415584415584416
3hop_comp_9,0.2,sell,2,20,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.2,sell,3,20,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.2,sell,1,200,17,0,43,1.0,0.2833333333333333,0.4415584415584416
3hop_comp_9,0.2,sell,2,200,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.2,sell,3,200,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_10,0.2,classic_lp,0,0,76,0,0,1.0,1.0,1.0
3hop_comp_10,0.2,sell,1,20,24,0,52,1.0,0.3157894736842105,0.4799999999999999
3hop_comp_10,0.2,sell,2,20,38,0,38,1.0,0.5,0.6666666666666666
3hop_comp_10,0.2,sell,3,20,41,0,35,1.0,0.5394736842105263,0.7008547008547009
3hop_comp_10,0.2,sell,1,200,24,0,52,1.0,0.3157894736842105,0.4799999999999999
3hop_comp_10,0.2,sell,2,200,38,0,38,1.0,0.5,0.6666666666666666
3hop_comp_10,0.2,sell,3,200,41,0,35,1.0,0.5394736842105263,0.7008547008547009
3hop_comp_13,0.2,classic_lp,0,0,74,0,0,1.0,1.0,1.0
3hop_comp_13,0.2,sell,1,20,22,0,52,1.0,0.2972972972972973,0.4583333333333333
3hop_comp_13,0.2,sell,2,20,32,0,42,1.0,0.43243243243243246,0.6037735849056604
3hop_comp_13,0.2,sell,3,20,38,0,36,1.0,0.5135135135135135,0.6785714285714285
3hop_comp_13,0.2,sell,1,200,22,0,52,1.0,0.2972972972972973,0.4583333333333333
3hop_comp_13,0.2,sell,2,200,32,0,42,1.0,0.43243243243243246,0.6037735849056604
3hop_comp_13,0.2,sell,3,200,38,0,36,1.0,0.5135135135135135,0.6785714285714285
3hop_comp_15,0.2,classic_lp,0,0,54,8,10,0.8709677419354839,0.84375,0.8571428571428571
3hop_comp_15,0.2,sell,1,20,12,3,52,0.8,0.1875,0.3037974683544304
3hop_comp_15,0.2,sell,2,20,18,3,46,0.8571428571428571,0.28125,0.4235294117647058
3hop_comp_15,0.2,sell,3,20,18,3,46,0.8571428571428571,0.28125,0.4235294117647058
3hop_comp_15,0.2,sell,1,200,12,3,52,0.8,0.1875,0.3037974683544304
3hop_comp_15,0.2,sell,2,200,18,3,46,0.8571428571428571,0.28125,0.4235294117647058
3hop_comp_15,0.2,sell,3,200,18,3,46,0.8571428571428571,0.28125,0.4235294117647058
3hop_comp_21,0.2,classic_lp,0,0,79,0,0,1.0,1.0,1.0
3hop_comp_21,0.2,sell,1,20,36,0,43,1.0,0.45569620253164556,0.6260869565217391
3hop_comp_21,0.2,sell,2,20,49,0,30,1.0,0.620253164556962,0.765625
3hop_comp_21,0.2,sell,3,20,51,0,28,1.0,0.6455696202531646,0.7846153846153847
3hop_comp_21,0.2,sell,1,200,36,0,43,1.0,0.45569620253164556,0.6260869565217391
3hop_comp_21,0.2,sell,2,200,49,0,30,1.0,0.620253164556962,0.765625
3hop_comp_21,0.2,sell,3,200,51,0,28,1.0,0.6455696202531646,0.7846153846153847
3hop_comp_26,0.2,classic_lp,0,0,80,8,0,0.9090909090909091,1.0,0.9523809523809523
3hop_comp_26,0.2,sell,1,20,33,3,47,0.9166666666666666,0.4125,0.5689655172413793
3hop_comp_26,0.2,sell,2,20,42,5,38,0.8936170212765957,0.525,0.6614173228346456
3hop_comp_26,0.2,sell,3,20,46,5,34,0.9019607843137255,0.575,0.7022900763358777
3hop_comp_26,0.2,sell,1,200,33,3,47,0.9166666666666666,0.4125,0.5689655172413793
3hop_comp_26,0.2,sell,2,200,42,5,38,0.8936170212765957,0.525,0.6614173228346456
3hop_comp_26,0.2,sell,3,200,46,5,34,0.9019607843137255,0.575,0.7022900763358777
3hop_comp_29,0.2,classic_lp,0,0,72,11,6,0.8674698795180723,0.9230769230769231,0.8944099378881989
3hop_comp_29,0.2,sell,1,20,31,3,47,0.9117647058823529,0.3974358974358974,0.5535714285714286
3hop_comp_29,0.2,sell,2,20,39,4,39,0.9069767441860465,0.5,0.6446280991735538
3hop_comp_29,0.2,sell,3,20,44,5,34,0.8979591836734694,0.5641025641025641,0.6929133858267718
3hop_comp_29,0.2,sell,1,200,31,3,47,0.9117647058823529,0.3974358974358974,0.5535714285714286
3hop_comp_29,0.2,sell,2,200,39,4,39,0.9069767441860465,0.5,0.6446280991735538
3hop_comp_29,0.2,sell,3,200,44,5,34,0.8979591836734694,0.5641025641025641,0.6929133858267718
3hop_comp_32,0.2,classic_lp,0,0,73,8,7,0.9012345679012346,0.9125,0.9068322981366459
3hop_comp_32,0.2,sell,1,20,33,0,47,1.0,0.4125,0.5840707964601769
3hop_comp_32,0.2,sell,2,20,47,2,33,0.9591836734693877,0.5875,0.7286821705426357
3hop_comp_32,0.2,sell,3,20,49,2,31,0.9607843137254902,0.6125,0.7480916030534351
3hop_comp_32,0.2,sell,1,200,33,0,47,1.0,0.4125,0.5840707964601769
3hop_comp_32,0.2,sell,2,200,47,2,33,0.9591836734693877,0.5875,0.7286821705426357
3hop_comp_32,0.2,sell,3,200,49,2,31,0.9607843137254902,0.6125,0.7480916030534351
3hop_comp_35,0.2,classic_lp,0,0,77,0,0,1.0,1.0,1.0
3hop_comp_35,0.2,sell,1,20,23,0,54,1.0,0.2987012987012987,0.45999999999999996
3hop_comp_35,0.2,sell,2,20,34,0,43,1.0,0.44155844155844154,0.6126126126126126
3hop_comp_35,0.2,sell,3,20,35,0,42,1.0,0.45454545454545453,0.625
3hop_comp_35,0.2,sell,1,200,23,0,54,1.0,0.2987012987012987,0.45999999999999996
3hop_comp_35,0.2,sell,2,200,34,0,43,1.0,0.44155844155844154,0.6126126126126126
3hop_comp_35,0.2,sell,3,200,35,0,42,1.0,0.45454545454545453,0.625
3hop_comp_36,0.2,classic_lp,0,0,67,14,4,0.8271604938271605,0.9436619718309859,0.8815789473684211
3hop_comp_36,0.2,sell,1,20,15,2,56,0.8823529411764706,0.2112676056338028,0.34090909090909094
3hop_comp_36,0.2,sell,2,20,28,5,43,0.8484848484848485,0.39436619718309857,0.5384615384615384
3hop_comp_36,0.2,sell,3,20,37,8,34,0.8222222222222222,0.5211267605633803,0.6379310344827586
3hop_comp_36,0.2,sell,1,200,15,2,56,0.8823529411764706,0.2112676056338028,0.34090909090909094
3hop_comp_36,0.2,sell,2,200,28,5,43,0.8484848484848485,0.39436619718309857,0.5384615384615384
3hop_comp_36,0.2,sell,3,200,37,8,34,0.8222222222222222,0.5211267605633803,0.6379310344827586
3hop_comp_43,0.2,classic_lp,0,0,46,21,7,0.6865671641791045,0.8679245283018868,0.7666666666666666
3hop_comp_43,0.2,sell,1,20,12,3,41,0.8,0.22641509433962265,0.35294117647058826
3hop_comp_43,0.2,sell,2,20,22,6,31,0.7857142857142857,0.41509433962264153,0.54320987654321
3hop_comp_43,0.2,sell,3,20,24,9,29,0.7272727272727273,0.4528301886792453,0.5581395348837209
3hop_comp_43,0.2,sell,1,200,12,3,41,0.8,0.22641509433962265,0.35294117647058826
3hop_comp_43,0.2,sell,2,200,22,6,31,0.7857142857142857,0.41509433962264153,0.54320987654321
3hop_comp_43,0.2,sell,3,200,24,9,29,0.7272727272727273,0.4528301886792453,0.5581395348837209
3hop_comp_46,0.2,classic_lp,0,0,65,0,0,1.0,1.0,1.0
3hop_comp_46,0.2,sell,1,20,23,0,42,1.0,0.35384615384615387,0.5227272727272727
3hop_comp_46,0.2,sell,2,20,31,0,34,1.0,0.47692307692307695,0.6458333333333334
3hop_comp_46,0.2,sell,3,20,31,0,34,1.0,0.47692307692307695,0.6458333333333334
3hop_comp_46,0.2,sell,1,200,23,0,42,1.0,0.35384615384615387,0.5227272727272727
3hop_comp_46,0.2,sell,2,200,31,0,34,1.0,0.47692307692307695,0.6458333333333334
3hop_comp_46,0.2,sell,3,200,31,0,34,1.0,0.47692307692307695,0.6458333333333334
3hop_comp_53,0.2,classic_lp,0,0,75,0,0,1.0,1.0,1.0
3hop_comp_53,0.2,sell,1,20,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_53,0.2,sell,2,20,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_53,0.2,sell,3,20,39,0,36,1.0,0.52,0.6842105263157895
3hop_comp_53,0.2,sell,1,200,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_53,0.2,sell,2,200,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_53,0.2,sell,3,200,39,0,36,1.0,0.52,0.6842105263157895
3hop_comp_59,0.2,classic_lp,0,0,57,0,9,1.0,0.8636363636363636,0.9268292682926829
3hop_comp_59,0.2,sell,1,20,15,0,51,1.0,0.22727272727272727,0.37037037037037035
3hop_comp_59,0.2,sell,2,20,21,0,45,1.0,0.3181818181818182,0.4827586206896552
3hop_comp_59,0.2,sell,3,20,26,0,40,1.0,0.3939393939393939,0.5652173913043478
3hop_comp_59,0.2,sell,1,200,15,0,51,1.0,0.22727272727272727,0.37037037037037035
3hop_comp_59,0.2,sell,2,200,21,0,45,1.0,0.3181818181818182,0.4827586206896552
3hop_comp_59,0.2,sell,3,200,26,0,40,1.0,0.3939393939393939,0.5652173913043478
3hop_comp_60,0.2,classic_lp,0,0,60,16,4,0.7894736842105263,0.9375,0.8571428571428572
3hop_comp_60,0.2,sell,1,20,31,2,33,0.9393939393939394,0.484375,0.6391752577319588
3hop_comp_60,0.2,sell,2,20,37,5,27,0.8809523809523809,0.578125,0.6981132075471698
3hop_comp_60,0.2,sell,3,20,41,5,23,0.8913043478260869,0.640625,0.7454545454545454
3hop_comp_60,0.2,sell,1,200,31,2,33,0.9393939393939394,0.484375,0.6391752577319588
3hop_comp_60,0.2,sell,2,200,37,5,27,0.8809523809523809,0.578125,0.6981132075471698
3hop_comp_60,0.2,sell,3,200,41,5,23,0.8913043478260869,0.640625,0.7454545454545454
3hop_comp_64,0.2,classic_lp,0,0,61,0,0,1.0,1.0,1.0
3hop_comp_64,0.2,sell,1,20,22,0,39,1.0,0.36065573770491804,0.5301204819277109
3hop_comp_64,0.2,sell,2,20,28,0,33,1.0,0.45901639344262296,0.6292134831460674
3hop_comp_64,0.2,sell,3,20,28,0,33,1.0,0.45901639344262296,0.6292134831460674
3hop_comp_64,0.2,sell,1,200,22,0,39,1.0,0.36065573770491804,0.5301204819277109
3hop_comp_64,0.2,sell,2,200,28,0,33,1.0,0.45901639344262296,0.6292134831460674
3hop_comp_64,0.2,sell,3,200,28,0,33,1.0,0.45901639344262296,0.6292134831460674
3hop_comp_67,0.2,classic_lp,0,0,75,0,0,1.0,1.0,1.0
3hop_comp_67,0.2,sell,1,20,28,0,47,1.0,0.37333333333333335,0.5436893203883496
3hop_comp_67,0.2,sell,2,20,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_67,0.2,sell,3,20,42,0,33,1.0,0.56,0.717948717948718
3hop_comp_67,0.2,sell,1,200,28,0,47,1.0,0.37333333333333335,0.5436893203883496
3hop_comp_67,0.2,sell,2,200,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_67,0.2,sell,3,200,42,0,33,1.0,0.56,0.717948717948718
3hop_comp_72,0.2,classic_lp,0,0,69,12,5,0.8518518518518519,0.9324324324324325,0.8903225806451613
3hop_comp_72,0.2,sell,1,20,28,3,46,0.9032258064516129,0.3783783783783784,0.5333333333333333
3hop_comp_72,0.2,sell,2,20,39,5,35,0.8863636363636364,0.527027027027027,0.6610169491525423
3hop_comp_72,0.2,sell,3,20,46,7,28,0.8679245283018868,0.6216216216216216,0.7244094488188977
3hop_comp_72,0.2,sell,1,200,28,3,46,0.9032258064516129,0.3783783783783784,0.5333333333333333
3hop_comp_72,0.2,sell,2,200,39,5,35,0.8863636363636364,0.527027027027027,0.6610169491525423
3hop_comp_72,0.2,sell,3,200,46,7,28,0.8679245283018868,0.6216216216216216,0.7244094488188977
3hop_comp_73,0.2,classic_lp,0,0,68,13,4,0.8395061728395061,0.9444444444444444,0.888888888888889
3hop_comp_73,0.2,sell,1,20,33,3,39,0.9166666666666666,0.4583333333333333,0.611111111111111
3hop_comp_73,0.2,sell,2,20,38,3,34,0.926829268292683,0.5277777777777778,0.672566371681416
3hop_comp_73,0.2,sell,3,20,44,5,28,0.8979591836734694,0.6111111111111112,0.7272727272727272
3hop_comp_73,0.2,sell,1,200,33,3,39,0.9166666666666666,0.4583333333333333,0.611111111111111
3hop_comp_73,0.2,sell,2,200,38,3,34,0.926829268292683,0.5277777777777778,0.672566371681416
3hop_comp_73,0.2,sell,3,200,44,5,28,0.8979591836734694,0.6111111111111112,0.7272727272727272
3hop_comp_75,0.2,classic_lp,0,0,66,16,5,0.8048780487804879,0.9295774647887324,0.8627450980392157
3hop_comp_75,0.2,sell,1,20,22,4,49,0.8461538461538461,0.30985915492957744,0.45360824742268047
3hop_comp_75,0.2,sell,2,20,28,6,43,0.8235294117647058,0.39436619718309857,0.5333333333333333
3hop_comp_75,0.2,sell,3,20,30,8,41,0.7894736842105263,0.4225352112676056,0.5504587155963302
3hop_comp_75,0.2,sell,1,200,22,4,49,0.8461538461538461,0.30985915492957744,0.45360824742268047
3hop_comp_75,0.2,sell,2,200,28,6,43,0.8235294117647058,0.39436619718309857,0.5333333333333333
3hop_comp_75,0.2,sell,3,200,30,8,41,0.7894736842105263,0.4225352112676056,0.5504587155963302
3hop_comp_77,0.2,classic_lp,0,0,78,0,0,1.0,1.0,1.0
3hop_comp_77,0.2,sell,1,20,24,0,54,1.0,0.3076923076923077,0.47058823529411764
3hop_comp_77,0.2,sell,2,20,35,0,43,1.0,0.44871794871794873,0.6194690265486726
3hop_comp_77,0.2,sell,3,20,35,0,43,1.0,0.44871794871794873,0.6194690265486726
3hop_comp_77,0.2,sell,1,200,24,0,54,1.0,0.3076923076923077,0.47058823529411764
3hop_comp_77,0.2,sell,2,200,35,0,43,1.0,0.44871794871794873,0.6194690265486726
3hop_comp_77,0.2,sell,3,200,35,0,43,1.0,0.44871794871794873,0.6194690265486726
3hop_comp_81,0.2,classic_lp,0,0,70,4,0,0.9459459459459459,1.0,0.9722222222222222
3hop_comp_81,0.2,sell,1,20,26,1,44,0.9629629629629629,0.37142857142857144,0.5360824742268041
3hop_comp_81,0.2,sell,2,20,35,1,35,0.9722222222222222,0.5,0.660377358490566
3hop_comp_81,0.2,sell,3,20,35,1,35,0.9722222222222222,0.5,0.660377358490566
3hop_comp_81,0.2,sell,1,200,26,1,44,0.9629629629629629,0.37142857142857144,0.5360824742268041
3hop_comp_81,0.2,sell,2,200,35,1,35,0.9722222222222222,0.5,0.660377358490566
3hop_comp_81,0.2,sell,3,200,35,1,35,0.9722222222222222,0.5,0.660377358490566
3hop_comp_84,0.2,classic_lp,0,0,71,12,5,0.8554216867469879,0.9342105263157895,0.8930817610062893
3hop_comp_84,0.2,sell,1,20,24,2,52,0.9230769230769231,0.3157894736842105,0.47058823529411764
3hop_comp_84,0.2,sell,2,20,34,3,42,0.918918918918919,0.4473684210526316,0.6017699115044248
3hop_comp_84,0.2,sell,3,20,40,4,36,0.9090909090909091,0.5263157894736842,0.6666666666666666
3hop_comp_84,0.2,sell,1,200,24,2,52,0.9230769230769231,0.3157894736842105,0.47058823529411764
3hop_comp_84,0.2,sell,2,200,34,3,42,0.918918918918919,0.4473684210526316,0.6017699115044248
3hop_comp_84,0.2,sell,3,200,40,4,36,0.9090909090909091,0.5263157894736842,0.6666666666666666
3hop_comp_85,0.2,classic_lp,0,0,69,0,0,1.0,1.0,1.0
3hop_comp_85,0.2,sell,1,20,23,0,46,1.0,0.3333333333333333,0.5
3hop_comp_85,0.2,sell,2,20,28,0,41,1.0,0.4057971014492754,0.577319587628866
3hop_comp_85,0.2,sell,3,20,28,0,41,1.0,0.4057971014492754,0.577319587628866
3hop_comp_85,0.2,sell,1,200,23,0,46,1.0,0.3333333333333333,0.5
3hop_comp_85,0.2,sell,2,200,28,0,41,1.0,0.4057971014492754,0.577319587628866
3hop_comp_85,0.2,sell,3,200,28,0,41,1.0,0.4057971014492754,0.577319587628866
3hop_comp_86,0.2,classic_lp,0,0,77,0,0,1.0,1.0,1.0
3hop_comp_86,0.2,sell,1,20,27,0,50,1.0,0.35064935064935066,0.5192307692307693
3hop_comp_86,0.2,sell,2,20,38,0,39,1.0,0.4935064935064935,0.6608695652173914
3hop_comp_86,0.2,sell,3,20,38,0,39,1.0,0.4935064935064935,0.6608695652173914
3hop_comp_86,0.2,sell,1,200,27,0,50,1.0,0.35064935064935066,0.5192307692307693
3hop_comp_86,0.2,sell,2,200,38,0,39,1.0,0.4935064935064935,0.6608695652173914
3hop_comp_86,0.2,sell,3,200,38,0,39,1.0,0.4935064935064935,0.6608695652173914
3hop_comp_87,0.2,classic_lp,0,0,79,0,0,1.0,1.0,1.0
3hop_comp_87,0.2,sell,1,20,39,0,40,1.0,0.4936708860759494,0.6610169491525424
3hop_comp_87,0.2,sell,2,20,47,0,32,1.0,0.5949367088607594,0.7460317460317459
3hop_comp_87,0.2,sell,3,20,45,0,34,1.0,0.569620253164557,0.7258064516129034
3hop_comp_87,0.2,sell,1,200,39,0,40,1.0,0.4936708860759494,0.6610169491525424
3hop_comp_87,0.2,sell,2,200,47,0,32,1.0,0.5949367088607594,0.7460317460317459
3hop_comp_87,0.2,sell,3,200,49,0,30,1.0,0.620253164556962,0.765625
3hop_comp_94,0.2,classic_lp,0,0,35,6,21,0.8536585365853658,0.625,0.7216494845360826
3hop_comp_94,0.2,sell,1,20,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_94,0.2,sell,2,20,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_94,0.2,sell,3,20,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_94,0.2,sell,1,200,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_94,0.2,sell,2,200,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_94,0.2,sell,3,200,11,3,45,0.7857142857142857,0.19642857142857142,0.3142857142857143
3hop_comp_96,0.2,classic_lp,0,0,44,4,25,0.9166666666666666,0.6376811594202898,0.752136752136752
3hop_comp_96,0.2,sell,1,20,24,2,45,0.9230769230769231,0.34782608695652173,0.5052631578947369
3hop_comp_96,0.2,sell,2,20,29,2,40,0.9354838709677419,0.42028985507246375,0.58
3hop_comp_96,0.2,sell,3,20,29,2,40,0.9354838709677419,0.42028985507246375,0.58
3hop_comp_96,0.2,sell,1,200,24,2,45,0.9230769230769231,0.34782608695652173,0.5052631578947369
3hop_comp_96,0.2,sell,2,200,29,2,40,0.9354838709677419,0.42028985507246375,0.58
3hop_comp_96,0.2,sell,3,200,29,2,40,0.9354838709677419,0.42028985507246375,0.58
3hop_comp_100,0.2,classic_lp,0,0,45,23,7,0.6617647058823529,0.8653846153846154,0.75
3hop_comp_100,0.2,sell,1,20,14,2,38,0.875,0.2692307692307692,0.411764705882353
3hop_comp_100,0.2,sell,2,20,22,4,30,0.8461538461538461,0.4230769230769231,0.5641025641025641
3hop_comp_100,0.2,sell,3,20,26,5,26,0.8387096774193549,0.5,0.6265060240963854
3hop_comp_100,0.2,sell,1,200,14,2,38,0.875,0.2692307692307692,0.411764705882353
3hop_comp_100,0.2,sell,2,200,22,4,30,0.8461538461538461,0.4230769230769231,0.5641025641025641
3hop_comp_100,0.2,sell,3,200,26,5,26,0.8387096774193549,0.5,0.6265060240963854
3hop_comp_103,0.2,classic_lp,0,0,51,0,0,1.0,1.0,1.0
3hop_comp_103,0.2,sell,1,20,15,0,36,1.0,0.29411764705882354,0.45454545454545453
3hop_comp_103,0.2,sell,2,20,22,0,29,1.0,0.43137254901960786,0.6027397260273972
3hop_comp_103,0.2,sell,3,20,22,0,29,1.0,0.43137254901960786,0.6027397260273972
3hop_comp_103,0.2,sell,1,200,15,0,36,1.0,0.29411764705882354,0.45454545454545453
3hop_comp_103,0.2,sell,2,200,22,0,29,1.0,0.43137254901960786,0.6027397260273972
3hop_comp_103,0.2,sell,3,200,22,0,29,1.0,0.43137254901960786,0.6027397260273972
3hop_comp_105,0.2,classic_lp,0,0,75,0,0,1.0,1.0,1.0
3hop_comp_105,0.2,sell,1,20,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_105,0.2,sell,2,20,33,0,42,1.0,0.44,0.6111111111111112
3hop_comp_105,0.2,sell,3,20,42,0,33,1.0,0.56,0.717948717948718
3hop_comp_105,0.2,sell,1,200,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_105,0.2,sell,2,200,33,0,42,1.0,0.44,0.6111111111111112
3hop_comp_105,0.2,sell,3,200,42,0,33,1.0,0.56,0.717948717948718
3hop_comp_108,0.2,classic_lp,0,0,76,0,0,1.0,1.0,1.0
