K,hops,mode,trace_size,verify_time_us,budget_used
10,2,classic_lp,1,7.458002073690295,0
10,2,classic_lp,1,6.374997610691935,0
10,2,classic_lp,1,8.875002095010132,0
10,2,classic_lp,1,9.332994522992522,0
10,2,classic_lp,1,8.541996066924185,0
10,2,classic_lp,1,10.208997991867363,0
10,2,classic_lp,1,7.5830030255019665,0
10,2,classic_lp,1,9.082999895326793,0
10,2,classic_lp,1,7.083996024448425,0
10,2,classic_lp,1,7.709000783506781,0
10,2,classic_lp,1,6.999995093792677,0
10,2,classic_lp,1,9.16700082598254,0
10,2,classic_lp,1,6.750000466126949,0
10,2,classic_lp,1,8.499999239575118,0
10,2,classic_lp,1,6.458001735154539,0
10,2,classic_lp,1,9.417002729605883,0
10,2,classic_lp,1,7.624999852851033,0
10,2,classic_lp,1,8.75000114319846,0
10,2,classic_lp,1,7.458998879883438,0
10,2,classic_lp,1,12.625001545529813,0
10,2,classic_lp,1,8.66700429469347,0
10,2,classic_lp,1,14.750003174412996,0
10,2,classic_lp,1,10.374998964834958,0
10,2,classic_lp,1,10.750001820269972,0
10,2,classic_lp,1,7.708003977313638,0
10,2,classic_lp,1,8.666000212542713,0
10,2,classic_lp,1,6.833004590589553,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,10.375006240792572,0
10,2,classic_lp,1,8.583003364037722,0
10,2,classic_lp,1,15.792000340297818,0
10,2,classic_lp,1,8.833005267661065,0
10,2,classic_lp,1,9.291004971601069,0
10,2,classic_lp,1,7.167000148911029,0
10,2,classic_lp,1,6.916998245287687,0
10,2,classic_lp,1,10.915995517279953,0
10,2,classic_lp,1,9.12499672267586,0
10,2,classic_lp,1,8.666000212542713,0
10,2,classic_lp,1,8.208997314795852,0
10,2,classic_lp,1,6.791997293476015,0
10,2,classic_lp,1,7.6669966802001,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,6.583999493159354,0
10,2,classic_lp,1,8.709001122042537,0
10,2,classic_lp,1,7.416994776576757,0
10,2,classic_lp,1,6.665999535471201,0
10,2,classic_lp,1,7.458998879883438,0
10,2,classic_lp,1,6.583002686966211,0
10,2,classic_lp,1,6.750000466126949,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,6.2920007621869445,0
10,2,classic_lp,1,7.417002052534372,0
10,2,classic_lp,1,6.209003913681954,0
10,2,classic_lp,1,6.666996341664344,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,8.792005246505141,0
10,2,classic_lp,1,6.20899663772434,0
10,2,classic_lp,1,8.04100272944197,0
10,2,classic_lp,1,6.9590023485943675,0
10,2,classic_lp,1,8.292001439258456,0
10,2,classic_lp,1,6.750000466126949,0
10,2,classic_lp,1,7.0829992182552814,0
10,2,classic_lp,1,6.000002031214535,0
10,2,classic_lp,1,6.291003955993801,0
10,2,classic_lp,1,8.416995115112513,0
10,2,classic_lp,1,8.791997970547527,0
10,2,classic_lp,1,7.375005225185305,0
10,2,classic_lp,1,7.041999197099358,0
10,2,classic_lp,1,6.624999514315277,0
10,2,classic_lp,1,7.333001121878624,0
10,2,classic_lp,1,7.6669966802001,0
10,2,classic_lp,1,7.333001121878624,0
10,2,classic_lp,1,6.542002665810287,0
10,2,classic_lp,1,5.957997927907854,0
10,2,classic_lp,1,6.333000783342868,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,6.834001396782696,0
10,2,classic_lp,1,10.583004041109234,0
10,2,classic_lp,1,7.0829992182552814,0
10,2,classic_lp,1,6.29199348622933,0
10,2,classic_lp,1,6.666996341664344,0
10,2,classic_lp,1,6.207999831531197,0
10,2,classic_lp,1,8.249997335951775,0
10,2,classic_lp,1,8.04100272944197,0
10,2,classic_lp,1,7.124996045604348,0
10,2,classic_lp,1,6.333997589536011,0
10,2,classic_lp,1,7.250004273373634,0
10,2,classic_lp,1,6.582995411008596,0
10,2,classic_lp,1,6.791997293476015,0
10,2,classic_lp,1,6.374997610691935,0
10,2,classic_lp,1,6.9160014390945435,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,10.292002116329968,0
10,2,classic_lp,1,9.166004019789398,0
10,2,classic_lp,1,6.708003638777882,0
10,2,classic_lp,1,7.000002369750291,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,8.000002708286047,0
10,2,classic_lp,1,7.9169985838234425,0
10,2,classic_lp,1,6.417001713998616,0
10,2,classic_lp,1,8.000002708286047,0
10,2,classic_lp,1,6.041002052370459,0
10,2,classic_lp,1,6.08300615567714,0
10,2,classic_lp,1,6.499998562503606,0
10,2,classic_lp,1,6.083995685912669,0
10,2,classic_lp,1,5.83400105824694,0
10,2,classic_lp,1,5.750000127591193,0
10,2,classic_lp,1,6.124995707068592,0
10,2,classic_lp,1,5.750000127591193,0
10,2,classic_lp,1,5.458998202811927,0
10,2,classic_lp,1,5.957997927907854,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,7.041999197099358,0
10,2,classic_lp,1,6.207999831531197,0
10,2,classic_lp,1,12.290998711250722,0
10,2,classic_lp,1,6.20899663772434,0
10,2,classic_lp,1,5.750000127591193,0
10,2,classic_lp,1,9.16700082598254,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,6.791000487282872,0
10,2,classic_lp,1,5.959002010058612,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,5.916997906751931,0
10,2,classic_lp,1,7.208996976260096,0
10,2,classic_lp,1,6.250003934837878,0
10,2,classic_lp,1,8.749993867240846,0
10,2,classic_lp,1,6.416004907805473,0
10,2,classic_lp,1,6.9160014390945435,0
10,2,classic_lp,1,9.041003067977726,0
10,2,classic_lp,1,6.042006134521216,0
10,2,classic_lp,1,6.624999514315277,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,6.374997610691935,0
10,2,classic_lp,1,7.416994776576757,0
10,2,classic_lp,1,7.208000170066953,0
10,2,classic_lp,1,6.459005817305297,0
10,2,classic_lp,1,8.04100272944197,0
10,2,classic_lp,1,6.791000487282872,0
10,2,classic_lp,1,7.208000170066953,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,6.041002052370459,0
10,2,classic_lp,1,7.250004273373634,0
10,2,classic_lp,1,5.917005182709545,0
10,2,classic_lp,1,7.8749944805167615,0
10,2,classic_lp,1,6.50000583846122,0
10,2,classic_lp,1,7.249996997416019,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,7.374997949227691,0
10,2,classic_lp,1,8.165996405296028,0
10,2,classic_lp,1,7.124996045604348,0
10,2,classic_lp,1,6.750000466126949,0
10,2,classic_lp,1,6.124995707068592,0
10,2,classic_lp,1,7.0829992182552814,0
10,2,classic_lp,1,5.957997927907854,0
10,2,classic_lp,1,9.082999895326793,0
10,2,classic_lp,1,7.499998901039362,0
10,2,classic_lp,1,7.959002687130123,0
10,2,classic_lp,1,6.9590023485943675,0
10,2,classic_lp,1,7.125003321561962,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,6.916998245287687,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,6.165995728224516,0
10,2,classic_lp,1,6.000002031214535,0
10,2,classic_lp,1,6.666996341664344,0
10,2,classic_lp,1,6.165995728224516,0
10,2,classic_lp,1,5.7919969549402595,0
10,2,classic_lp,1,5.916001100558788,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,6.082998879719526,0
10,2,classic_lp,1,6.917005521245301,0
10,2,classic_lp,1,6.583002686966211,0
10,2,classic_lp,1,6.166999810375273,0
10,2,classic_lp,1,7.0829992182552814,0
10,2,classic_lp,1,6.290996680036187,0
10,2,classic_lp,1,6.708003638777882,0
10,2,classic_lp,1,5.916997906751931,0
10,2,classic_lp,1,7.208000170066953,0
10,2,classic_lp,1,6.541005859617144,0
10,2,classic_lp,1,8.082999556791037,0
10,2,classic_lp,1,7.167000148911029,0
10,2,classic_lp,1,6.708003638777882,0
10,2,classic_lp,1,5.999994755256921,0
10,2,classic_lp,1,8.957998943515122,0
10,2,classic_lp,1,6.9590023485943675,0
10,2,classic_lp,1,9.290997695643455,0
10,2,classic_lp,1,6.832997314631939,0
10,2,classic_lp,1,6.1250029830262065,0
10,2,classic_lp,1,6.417001713998616,0
10,2,classic_lp,1,7.208000170066953,0
10,2,classic_lp,1,6.750000466126949,0
10,2,classic_lp,1,6.832997314631939,0
10,2,classic_lp,1,6.791997293476015,0
10,2,classic_lp,1,6.290996680036187,0
10,2,classic_lp,1,6.87500141793862,0
10,2,classic_lp,1,12.999997125007212,0
10,2,classic_lp,1,15.957994037307799,0
10,2,classic_lp,1,13.292003131937236,0
10,2,classic_lp,1,9.707997378427535,0
10,2,classic_lp,1,7.416994776576757,0
10,2,classic_lp,1,10.6250008684583,0
10,2,classic_lp,1,9.08400397747755,0
10,2,classic_lp,1,6.54099858365953,0
10,2,classic_lp,1,6.791997293476015,0
10,2,classic_lp,1,6.583999493159354,0
10,2,classic_lp,1,11.042000551242381,0
10,2,classic_lp,1,12.208998668938875,0
10,2,classic_lp,1,8.583003364037722,0
10,2,classic_lp,1,9.625000529922545,0
10,2,classic_lp,1,9.958996088244021,0
10,2,classic_lp,1,8.583003364037722,0
10,2,classic_lp,1,6.791000487282872,0
10,2,classic_lp,1,6.707996362820268,0
10,2,classic_lp,1,6.041998858563602,0
10,2,classic_lp,1,5.916001100558788,0
10,2,classic_lp,1,7.792004907969385,0
10,2,classic_lp,1,6.499998562503606,0
10,2,classic_lp,1,8.082999556791037,0
10,2,classic_lp,1,8.249997335951775,0
10,2,classic_lp,1,6.750000466126949,0
10,3,sell,2,11.916999937966466,2
10,3,sell,2,8.75000114319846,2
10,3,sell,2,8.374998287763447,2
10,3,sell,2,7.957998604979366,2
10,3,sell,2,11.124997399747372,2
10,3,sell,2,8.83299799170345,2
10,3,sell,2,12.042000889778137,2
10,3,sell,2,10.41700306814164,2
10,3,sell,2,10.291994840372354,2
10,3,sell,2,9.791998309083283,2
10,3,sell,2,9.082999895326793,2
10,3,sell,2,8.75000114319846,2
10,3,sell,2,7.791000825818628,2
10,3,sell,2,9.79100150289014,2
10,3,sell,2,8.125003660097718,2
10,3,sell,2,7.7500008046627045,2
10,3,sell,2,7.917005859781057,2
10,3,sell,2,11.584001185838133,2
10,3,sell,2,9.374998626299202,2
10,3,sell,2,8.41599830891937,2
10,3,sell,2,7.959002687130123,2
10,3,sell,2,7.95800588093698,2
10,3,sell,2,8.124996384140104,2
10,3,sell,2,8.540999260731041,2
10,3,sell,2,9.374998626299202,2
10,3,sell,2,8.374998287763447,2
10,3,sell,2,7.9169985838234425,2
10,3,sell,2,8.334005542565137,2
10,3,sell,2,7.6669966802001,2
10,3,sell,2,7.875001756474376,2
10,3,sell,2,7.790993549861014,2
10,3,sell,2,7.791000825818628,2
10,3,sell,2,12.832999345846474,2
10,3,sell,2,8.499999239575118,2
10,3,sell,2,7.8749944805167615,2
10,3,sell,2,8.458002412226051,2
10,3,sell,2,10.667004971764982,2
10,3,sell,2,7.916001777630299,2
10,3,sell,2,7.665999874006957,2
10,3,sell,2,7.6669966802001,2
10,3,sell,2,7.499998901039362,2
10,3,sell,2,7.834001735318452,2
10,3,sell,2,7.624999852851033,2
10,3,sell,2,8.875002095010132,2
10,3,sell,2,7.7500008046627045,2
10,3,sell,2,7.582995749544352,2
10,3,sell,2,12.249998690094799,2
10,3,sell,2,8.958995749708265,2
10,3,sell,2,7.999995432328433,2
10,3,sell,2,7.834001735318452,2
10,3,sell,2,8.417002391070127,2
10,3,sell,2,7.665999874006957,2
10,3,sell,2,10.708994523156434,2
10,3,sell,2,8.084003638941795,2
10,3,sell,2,8.082999556791037,2
10,3,sell,2,9.04199987417087,2
10,3,sell,2,8.082999556791037,2
10,3,sell,2,7.832997653167695,2
10,3,sell,2,7.791000825818628,2
10,3,sell,2,8.125003660097718,2
10,3,sell,2,7.834001735318452,2
10,3,sell,2,7.458002073690295,2
10,3,sell,2,8.082999556791037,2
10,3,sell,2,9.83399513643235,2
10,3,sell,2,9.957999282050878,2
10,3,sell,2,8.999995770864189,2
10,3,sell,2,8.417002391070127,2
10,3,sell,2,7.6669966802001,2
10,3,sell,2,7.999995432328433,2
10,3,sell,2,7.667003956157714,2
10,3,sell,2,8.041999535635114,2
10,3,sell,2,9.458002750761807,2
10,3,sell,2,8.916002116166055,2
10,3,sell,2,7.957998604979366,2
10,3,sell,2,7.6669966802001,2
10,3,sell,2,7.499998901039362,2
10,3,sell,2,9.916999260894954,2
10,3,sell,2,8.166003681253642,2
10,3,sell,2,8.33300146041438,2
10,3,classic_lp,2,10.333998943679035,0
10,3,classic_lp,2,8.124996384140104,0
10,3,classic_lp,2,9.082999895326793,0
10,3,classic_lp,2,8.25000461190939,0
10,3,classic_lp,2,8.625000191386789,0
10,3,classic_lp,2,8.124996384140104,0
10,3,classic_lp,2,8.082999556791037,0
10,3,classic_lp,2,10.20800118567422,0
10,3,classic_lp,2,8.167000487446785,0
10,3,classic_lp,2,8.209004590753466,0
10,3,classic_lp,2,8.041999535635114,0
10,3,classic_lp,2,9.16700082598254,0
10,3,classic_lp,2,8.458002412226051,0
10,3,classic_lp,2,9.415998647455126,0
10,3,classic_lp,2,8.958995749708265,0
10,3,classic_lp,2,7.7079967013560236,0
10,3,classic_lp,2,7.415997970383614,0
10,3,classic_lp,2,9.082999895326793,0
10,3,classic_lp,2,8.249997335951775,0
10,3,classic_lp,2,7.959002687130123,0
10,3,classic_lp,2,8.08399636298418,0
10,3,classic_lp,2,7.582995749544352,0
10,3,classic_lp,2,7.708003977313638,0
10,3,classic_lp,2,7.957998604979366,0
10,3,classic_lp,2,9.916002454701811,0
10,3,classic_lp,2,7.958995411172509,0
10,3,classic_lp,2,8.000002708286047,0
10,3,classic_lp,2,7.832997653167695,0
10,3,classic_lp,2,7.415997970383614,0
10,3,classic_lp,2,7.957998604979366,0
10,3,classic_lp,2,9.666997357271612,0
10,3,classic_lp,2,9.249997674487531,0
10,3,classic_lp,2,8.457995136268437,0
10,3,classic_lp,2,8.541996066924185,0
10,3,classic_lp,2,8.082999556791037,0
10,3,classic_lp,2,8.916998922359198,0
10,3,classic_lp,2,11.582997103687376,0
10,3,classic_lp,2,8.542003342881799,0
10,3,classic_lp,2,8.041999535635114,0
10,3,classic_lp,2,8.167000487446785,0
10,3,classic_lp,2,7.832997653167695,0
10,3,classic_lp,2,8.33300146041438,0
10,3,classic_lp,2,7.791000825818628,0
10,3,classic_lp,2,8.666000212542713,0
10,3,classic_lp,2,7.792004907969385,0
10,3,classic_lp,2,7.709000783506781,0
10,3,classic_lp,2,13.16699490416795,0
10,3,classic_lp,2,8.916998922359198,0
10,3,classic_lp,2,8.209004590753466,0
10,3,classic_lp,2,7.7079967013560236,0
10,3,classic_lp,2,9.957999282050878,0
10,3,classic_lp,2,7.791000825818628,0
10,3,classic_lp,2,14.416997146327049,0
10,3,classic_lp,2,9.04199987417087,0
10,3,classic_lp,2,8.583003364037722,0
10,3,classic_lp,2,8.916998922359198,0
10,3,classic_lp,2,8.000002708286047,0
10,3,classic_lp,2,8.457995136268437,0
10,3,classic_lp,2,7.8749944805167615,0
10,3,classic_lp,2,8.75000114319846,0
10,3,classic_lp,2,8.041999535635114,0
10,3,classic_lp,2,8.000002708286047,0
10,3,classic_lp,2,8.082999556791037,0
10,3,classic_lp,2,7.791997632011771,0
10,3,classic_lp,2,9.082999895326793,0
10,3,classic_lp,2,8.000002708286047,0
10,3,classic_lp,2,8.417002391070127,0
10,3,classic_lp,2,7.7500008046627045,0
10,3,classic_lp,2,7.458998879883438,0
10,3,classic_lp,2,7.415997970383614,0
10,3,classic_lp,2,9.375005902256817,0
10,3,classic_lp,2,10.374998964834958,0
10,3,classic_lp,2,9.292001777794212,0
10,3,classic_lp,2,8.290997357107699,0
10,3,classic_lp,2,7.875001756474376,0
10,3,classic_lp,2,7.417002052534372,0
10,3,classic_lp,2,7.957998604979366,0
10,3,classic_lp,2,7.875001756474376,0
10,3,classic_lp,2,7.665999874006957,0
25,1,sell,0,4.583002009894699,0
25,1,sell,0,3.8750004023313522,0
25,1,sell,0,3.416993422433734,0
25,1,sell,0,4.750007065013051,0
25,1,sell,0,3.750006726477295,0
25,1,sell,0,3.6659985198639333,0
25,1,sell,0,3.3329997677356005,0
25,1,sell,0,4.1669991333037615,0
25,1,sell,0,3.6249984987080097,0
25,1,sell,0,3.374996595084667,0
25,1,sell,0,3.374996595084667,0
25,1,sell,0,4.9579975893720984,0
25,1,sell,0,4.0000013541430235,0
25,1,sell,0,3.5410048440098763,0
25,1,sell,0,3.5420016502030194,0
25,1,sell,0,3.3329997677356005,0
25,1,sell,0,3.25000291923061,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.4580007195472717,0
25,1,sell,0,3.417000698391348,0
25,1,sell,0,3.291999746579677,0
25,1,sell,0,3.082997864112258,0
25,1,sell,0,3.416003892198205,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.207998815923929,0
25,1,sell,0,3.16700607072562,0
25,1,sell,0,4.0000013541430235,0
25,1,sell,0,4.542001988738775,0
25,1,sell,0,4.290996002964675,0
25,1,sell,0,3.8750004023313522,0
25,1,sell,0,3.249995643272996,0
25,1,sell,0,6.7920045694336295,0
25,1,sell,0,3.625005774665624,0
25,1,sell,0,3.916997229680419,0
25,1,sell,0,3.3750038710422814,0
25,1,sell,0,3.749999450519681,0
25,1,sell,0,3.291999746579677,0
25,1,sell,0,4.792003892362118,0
25,1,sell,0,3.749999450519681,0
25,1,sell,0,3.749999450519681,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.625005774665624,0
25,1,sell,0,4.708999767899513,0
25,1,sell,0,9.208997653331608,0
25,1,sell,0,8.124996384140104,0
25,1,sell,0,5.49999822396785,0
25,1,sell,0,5.041001713834703,0
25,1,sell,0,5.6249991757795215,0
25,1,sell,0,4.084002284798771,0
25,1,sell,0,4.624998837243766,0
25,1,sell,0,5.08299854118377,0
25,1,sell,0,5.6249991757795215,0
25,1,sell,0,7.124996045604348,0
25,1,sell,0,6.624999514315277,0
25,1,sell,0,4.499997885432094,0
25,1,sell,0,3.8750004023313522,0
25,1,sell,0,8.540999260731041,0
25,1,sell,0,6.16600300418213,0
25,1,sell,0,4.832996637560427,0
25,1,sell,0,4.959001671522856,0
25,1,sell,0,5.916001100558788,0
25,1,sell,0,5.250003596302122,0
25,1,sell,0,5.207999492995441,0
25,1,sell,0,3.6669953260570765,0
25,1,sell,0,3.2910029403865337,0
25,1,sell,0,4.917004844173789,0
25,1,sell,0,3.8750004023313522,0
25,1,sell,0,4.417001036927104,0
25,1,sell,0,3.916997229680419,0
25,1,sell,0,3.3339965739287436,0
25,1,sell,0,4.207999154459685,0
25,1,sell,0,3.916997229680419,0
25,1,sell,0,3.583001671358943,0
25,1,sell,0,3.5000048228539526,0
25,1,sell,0,3.6659985198639333,0
25,1,sell,0,3.207998815923929,0
25,1,sell,0,3.9590013329871,0
25,1,sell,0,4.083995008841157,0
25,1,sell,0,3.3339965739287436,0
25,1,sell,0,3.8750004023313522,0
25,1,sell,0,4.334004188422114,0
25,1,sell,0,3.540997568052262,0
25,1,sell,0,3.7919962778687477,0
25,1,sell,0,3.374996595084667,0
25,1,sell,0,3.207998815923929,0
25,1,sell,0,3.374996595084667,0
25,1,sell,0,3.207998815923929,0
25,1,sell,0,3.459004801698029,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.417000698391348,0
25,1,sell,0,3.2910029403865337,0
25,1,sell,0,3.1660019885748625,0
25,1,sell,0,3.0840019462630153,0
25,1,sell,0,2.91600008495152,0
25,1,sell,0,3.0000010156072676,0
25,1,sell,0,3.249995643272996,0
25,1,sell,0,3.4999975468963385,0
25,1,sell,0,3.2090028980746865,0
25,1,sell,0,3.1669987947680056,0
25,1,sell,0,3.3750038710422814,0
25,1,sell,0,4.6670029405504465,0
25,1,sell,0,3.9580045267939568,0
25,1,sell,0,3.374996595084667,0
25,1,sell,0,3.25000291923061,0
25,1,sell,0,3.3339965739287436,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.249995643272996,0
25,1,sell,0,2.9999937396496534,0
25,1,sell,0,3.125001967418939,0
25,1,sell,0,3.1669987947680056,0
25,1,sell,0,3.0410010367631912,0
25,1,sell,0,3.7080026231706142,0
25,1,sell,0,3.25000291923061,0
25,1,sell,0,3.3750038710422814,0
25,1,classic_lp,0,3.749999450519681,0
25,1,classic_lp,0,3.917004505638033,0
25,1,classic_lp,0,3.583001671358943,0
25,1,classic_lp,0,5.000001692678779,0
25,1,classic_lp,0,4.540997906588018,0
25,1,classic_lp,0,3.583001671358943,0
25,1,classic_lp,0,3.541994374245405,0
25,1,classic_lp,0,3.25000291923061,0
25,1,classic_lp,0,3.4579934435896575,0
25,1,classic_lp,0,3.416993422433734,0
25,1,classic_lp,0,4.125002305954695,0
25,1,classic_lp,0,3.792003553826362,0
25,1,classic_lp,0,3.291999746579677,0
25,1,classic_lp,0,3.2910029403865337,0
25,1,classic_lp,0,3.25000291923061,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.16700607072562,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.0419978429563344,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.459004801698029,0
25,1,classic_lp,0,3.2090028980746865,0
25,1,classic_lp,0,4.04199818149209,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,2.9999937396496534,0
25,1,classic_lp,0,3.082997864112258,0
25,1,classic_lp,0,3.3329997677356005,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,4.749999789055437,0
25,1,classic_lp,0,4.0000013541430235,0
25,1,classic_lp,0,3.6249984987080097,0
25,1,classic_lp,0,3.3329997677356005,0
25,1,classic_lp,0,3.3329997677356005,0
25,1,classic_lp,0,3.415996616240591,0
25,1,classic_lp,0,3.1660019885748625,0
25,1,classic_lp,0,3.0410010367631912,0
25,1,classic_lp,0,4.041001375298947,0
25,1,classic_lp,0,3.207998815923929,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.2089956221170723,0
25,1,classic_lp,0,3.291999746579677,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,3.0000010156072676,0
25,1,classic_lp,0,3.25000291923061,0
25,1,classic_lp,0,3.2090028980746865,0
25,1,classic_lp,0,3.0419978429563344,0
25,1,classic_lp,0,3.0840019462630153,0
25,1,classic_lp,0,3.3750038710422814,0
25,1,classic_lp,0,3.1660019885748625,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,3.0419978429563344,0
25,1,classic_lp,0,3.0000010156072676,0
25,1,classic_lp,0,4.082998202648014,0
25,1,classic_lp,0,4.5000051613897085,0
25,1,classic_lp,0,4.415996954776347,0
25,1,classic_lp,0,4.916997568216175,0
25,1,classic_lp,0,3.415996616240591,0
25,1,classic_lp,0,3.291999746579677,0
25,1,classic_lp,0,3.9999940781854093,0
25,1,classic_lp,0,3.540997568052262,0
25,1,classic_lp,0,3.1659947126172483,0
25,1,classic_lp,0,3.291999746579677,0
25,1,classic_lp,0,3.7089994293637574,0
25,1,classic_lp,0,3.583001671358943,0
25,1,classic_lp,0,3.417000698391348,0
25,1,classic_lp,0,3.082997864112258,0
25,1,classic_lp,0,3.7089994293637574,0
25,1,classic_lp,0,3.249995643272996,0
25,1,classic_lp,0,4.292000085115433,0
25,1,classic_lp,0,3.792003553826362,0
25,1,classic_lp,0,3.4999975468963385,0
25,1,classic_lp,0,3.6249984987080097,0
25,1,classic_lp,0,3.458997525740415,0
25,1,classic_lp,0,4.04199818149209,0
25,1,classic_lp,0,3.7919962778687477,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,4.292000085115433,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,4.624998837243766,0
25,1,classic_lp,0,3.6249984987080097,0
25,1,classic_lp,0,3.25000291923061,0
25,1,classic_lp,0,3.792003553826362,0
25,1,classic_lp,0,3.249995643272996,0
25,1,classic_lp,0,3.291999746579677,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,3.0420051189139485,0
25,1,classic_lp,0,3.125001967418939,0
25,1,classic_lp,0,3.0410010367631912,0
25,1,classic_lp,0,5.415997293312103,0
25,1,classic_lp,0,3.6669953260570765,0
25,1,classic_lp,0,3.3329997677356005,0
25,1,classic_lp,0,3.207998815923929,0
25,1,classic_lp,0,3.583998477552086,0
25,1,classic_lp,0,3.2089956221170723,0
25,1,classic_lp,0,3.3750038710422814,0
25,1,classic_lp,0,3.374996595084667,0
25,1,classic_lp,0,3.2089956221170723,0
25,1,classic_lp,0,3.083005140069872,0
25,1,classic_lp,0,4.333000106271356,0
25,1,classic_lp,0,3.5420016502030194,0
25,1,classic_lp,0,3.3329997677356005,0
25,1,classic_lp,0,3.6670026020146906,0
25,1,classic_lp,0,3.1669987947680056,0
25,1,classic_lp,0,2.916996891144663,0
25,1,classic_lp,0,3.583001671358943,0
25,1,classic_lp,0,3.417000698391348,0
25,1,classic_lp,0,3.207998815923929,0
25,1,classic_lp,0,3.1249946914613247,0
25,1,classic_lp,0,2.9579969123005867,0
25,1,classic_lp,0,3.2090028980746865,0
25,2,sell,1,8.292001439258456,1
25,2,sell,1,6.666996341664344,1
25,2,sell,1,8.25000461190939,1
25,2,sell,1,6.499998562503606,1
25,2,sell,1,9.415998647455126,1
25,2,sell,1,6.4589985413476825,1
25,2,sell,1,7.167000148911029,1
25,2,sell,1,7.9169985838234425,1
25,2,sell,1,6.417001713998616,1
25,2,sell,1,6.832997314631939,1
25,2,sell,1,6.832997314631939,1
25,2,sell,1,6.374997610691935,1
25,2,sell,1,6.709000444971025,1
25,2,sell,1,6.249996658880264,1
25,2,sell,1,6.207999831531197,1
25,2,sell,1,6.166999810375273,1
25,2,sell,1,6.542002665810287,1
25,2,sell,1,5.832996976096183,1
25,2,sell,1,5.832996976096183,1
25,2,sell,1,5.709000106435269,1
25,2,sell,1,5.665999196935445,1
25,2,sell,1,5.540998245123774,1
25,2,sell,1,5.541995051316917,1
25,2,sell,1,6.583999493159354,1
25,2,sell,1,6.375004886649549,1
25,2,sell,1,7.167000148911029,1
25,2,sell,1,6.499998562503606,1
25,2,sell,1,7.000002369750291,1
25,2,sell,1,7.875001756474376,1
25,2,sell,1,8.791997970547527,1
25,2,sell,1,7.208000170066953,1
25,2,sell,1,6.416994438041002,1
25,2,sell,1,6.290996680036187,1
25,2,sell,1,6.082998879719526,1
25,2,sell,1,6.249996658880264,1
25,2,sell,1,7.167000148911029,1
25,2,sell,1,10.291994840372354,1
25,2,sell,1,9.875002433545887,1
25,2,sell,1,6.666996341664344,1
25,2,sell,1,6.332993507385254,1
25,2,sell,1,6.832997314631939,1
25,2,sell,1,5.875001079402864,1
25,2,sell,1,7.833994459360838,1
25,2,sell,1,7.791000825818628,1
25,2,sell,1,7.875001756474376,1
25,2,sell,1,6.416994438041002,1
25,2,sell,1,7.125003321561962,1
25,2,sell,1,7.665999874006957,1
25,2,sell,1,8.66700429469347,1
25,2,sell,1,8.458999218419194,1
25,2,sell,1,10.167001164518297,1
25,2,sell,1,7.7500008046627045,1
25,2,sell,1,10.791998647619039,1
25,2,sell,1,7.000002369750291,1
25,2,sell,1,6.665999535471201,1
25,2,sell,1,7.95800588093698,1
25,2,sell,1,6.624999514315277,1
